;"Zielland";"�sterreich";;;;"Belgien";;;;"Bulgarien";;;;"D�nemark";;;;"Deutschland";;;;"Estland";;;;"Finnland";;;;"Frankreich";;;;"Griechenland";;;;"Irland";;;;"Italien";;;;"Kroatien";;;;"Lettland";;;;"Litauen";;;;"Luxemburg";;;;"Malta";;;;"Niederlande";;;;"Polen";;;;"Portugal";;;;"Rum�nien";;;;"Schweden";;;;"Slowakei";;;;"Slowenien";;;;"Spanien";;;;"Tschechische Republik";;;;"Ungarn";;;;"Zypern";;;;"Albanien";;;;"Bosnien/Herzegowina";;;;"Gibraltar";;;;"Island";;;;"Mazedonien";;;;"Moldawien";;;;"Montenegro";;;;"Norwegen";;;;"Russland";;;;"Schweiz";;;;"Serbien";;;;"T�rkei";;;;"Ukraine";;;;"Vereinigtes K�nigreich";;;;"Wei�russland/Belarus";;;;"�gypten";;;;"Algerien";;;;"�thiopien";;;;"Elfenbeink�ste";;;;"Ghana";;;;"Guinea";;;;"Guinea-Bissau";;;;"Kamerun";;;;"Kenia";;;;"Kongo";;;;"Kongo, Demokratische Republik";;;;"Liberia";;;;"Libyen";;;;"Madagaskar";;;;"Mali";;;;"Marokko";;;;"Niger";;;;"Nigeria";;;;"Republik S�dafrika";;;;"Senegal";;;;"Sudan";;;;"Tansania";;;;"Tunesien";;;;"Uganda";;;;"Simbabwe";;;;"�briges Afrika";;;;"Afghanistan";;;;"Armenien";;;;"Aserbaidschan";;;;"Bahrein";;;;"Bangladesh";;;;"China";;;;"Georgien";;;;"Hongkong";;;;"Indien";;;;"Indonesien";;;;"Irak";;;;"Iran";;;;"Israel";;;;"Japan";;;;"Jemen";;;;"Jordanien";;;;"Kambodscha";;;;"Kasachstan";;;;"Katar";;;;"Kirgisistan";;;;"Korea";;;;"Kuwait";;;;"Laos";;;;"Libanon";;;;"Macau";;;;"Malaysia";;;;"Mongolei";;;;"Myanmar";;;;"Nepal";;;;"Oman";;;;"Pakistan";;;;"Philippinen";;;;"Saudi-Arabien";;;;"Singapore";;;;"Sri Lanka";;;;"Syrien";;;;"Tadschikistan";;;;"Taiwan";;;;"Thailand";;;;"Turkmenistan";;;;"Usbekistan";;;;"Vereinigte Arabische Emirate";;;;"Vietnam";;;;"�briges Asien";;;;"Australien";;;;"Neuseeland";;;;"�briges Ozeanien";;;;"Argentinien";;;;"Bolivien";;;;"Brasilien";;;;"Chile";;;;"Ecuador";;;;"Gr�nland";;;;"Guyana/Suriname";;;;"Kanada";;;;"Kolumbien";;;;"Mexiko";;;;"Mittelamerikanische Inseln";;;;"Mittelamerikanisches Festland";;;;"Panama";;;;"Paraguay";;;;"Peru";;;;"Uruguay";;;;"USA";;;;"Venezuela";;;;"�briges Amerika";;;;
;"Werte";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";"Post in kg";"Post in kg - Anmerkungen";"Fracht in kg";"Fracht in kg - Anmerkungen";
"Zeit";"Verkehrsbeziehung";
"Okt.20";"abgehend";-;;290;;19602;;357584;;3639;;1654;;3621;;1078;;82600;;1079061;;571;;-;;6954;;542;;8609;;126522;;9449;;12538;;-;;-;;11859;;395680;;4862;;1415;;12006;;459;;-;;-;;-;;69476;;1927;;1741;;6618;;1100;;9019;;3682;;1369;;45312;;3190;;5087;;2100;;70892;;-;;-;;-;;10034;;-;;95460;;206;;209;;-;;2179;;4873;;1623;;1121;;6028;;5460;;3804;;-;;-;;-;;-;;1649;;6208;;16;;149;;1052;;1370;;-;;119212;;5187;;13408;;24142;;52342;;10765;;5237;;9958;;821942;;605;;4532;;11759;;10972;;-;;32;;42;;4245;;-;;1545;;-;;51677;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;24;;923;;-;;-;;-;;-;;-;;-;;-;;-;;718;;711;;-;;-;;-;;-;;-;;-;;428;;95688;;-;;122;;-;;-;;-;;-;;-;;-;;-;;2283;;-;;20404;;1701;;81529;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;35254;;327456;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;162;;-;;-;;-;;-;;-;;244289;;581;;108457;;-;;-;;-;;-;;-;;351882;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;20065;;355588;;-;;-;;-;;-;;
"1. Quartal 2020";"abgehend";612;;2161;;43194;;717193;;9753;;38778;;22216;;1823;;103922;;3476083;;7753;;785;;16174;;33696;;95729;;441687;;34713;;48519;;1221;;2676;;38065;;1000805;;40775;;7646;;51362;;33409;;5403;;5653;;2730;;90366;;4819;;7006;;33371;;16525;;31272;;15397;;50754;;103122;;28011;;90672;;29939;;1752;;-;;-;;-;;17299;;47188;;257192;;8879;;2601;;12029;;4364;;12642;;22181;;22113;;74480;;4890;;18794;;-;;-;;-;;-;;7231;;14977;;5436;;8966;;3610;;6403;;13644;;391121;;47731;;156646;;58551;;297931;;31746;;36003;;14211;;2457852;;20091;;29136;;57749;;110557;;18520;;9704;;796;;8408;;-;;-;;10;;36181;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;161;;-;;-;;-;;-;;-;;27195;;-;;-;;-;;-;;-;;-;;5;;572;;-;;-;;-;;-;;6;;63632;;-;;-;;10498;;1210;;-;;-;;-;;-;;-;;-;;12458;;449561;;-;;-;;-;;-;;-;;278310;;-;;-;;-;;10947;;-;;10623;;3158;;135826;;6827;;1135149;;-;;-;;18438;;15449;;-;;-;;-;;-;;62234;;1323687;;-;;-;;-;;200765;;-;;-;;-;;-;;-;;-;;-;;-;;-;;714;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;7624;;-;;-;;-;;7571;;-;;-;;-;;-;;114;;729521;;4903;;1457720;;-;;-;;-;;-;;-;;1832209;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;39899;;724969;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;98965;;1660556;;-;;-;;-;;-;;
"2. Quartal 2020";"abgehend";-;;-;;447;;769306;;1031;;1606;;485;;115903;;107718;;3011635;;-;;328;;-;;-;;2773;;179510;;1676;;39714;;-;;-;;-;;1221231;;482;;151;;9904;;167;;-;;-;;-;;154741;;-;;-;;4243;;3505;;708;;212;;-;;-;;1547;;4233;;-;;-;;-;;-;;-;;11473;;-;;83219;;43;;50;;-;;13714;;1965;;1952;;748;;3258;;1035;;1576;;-;;-;;-;;-;;-;;833;;-;;-;;57;;2565;;-;;378311;;264;;-;;5914;;211330;;904;;8055;;1566;;1884438;;-;;6180;;-;;-;;-;;1027;;-;;64;;-;;-;;-;;27997;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;100;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;280249;;-;;150;;-;;-;;-;;-;;-;;-;;-;;-;;-;;4564;;1083;;89332;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;51809;;483699;;-;;-;;-;;1925;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;18;;-;;-;;-;;-;;-;;-;;-;;-;;-;;459126;;-;;20734;;-;;-;;-;;-;;-;;838759;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;
"3. Quartal 2020";"abgehend";342;;1569;;37998;;846709;;10705;;9966;;9028;;702;;174419;;3072638;;679;;1309;;13395;;1;;19558;;406362;;23325;;79226;;377;;-;;22772;;1171017;;17641;;6061;;32598;;7016;;-;;-;;-;;180524;;3879;;3293;;17428;;5491;;16523;;14368;;298;;21981;;14788;;17398;;2985;;1086;;-;;-;;-;;40468;;7;;188286;;1895;;952;;-;;14781;;8279;;11147;;1409;;24219;;7568;;11833;;-;;-;;-;;723;;1562;;9403;;94;;376;;2525;;1167;;-;;438860;;3412;;13627;;66336;;239032;;8876;;14986;;24997;;2055762;;2690;;5971;;23030;;29487;;-;;-;;182;;2648;;-;;-;;-;;171367;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;533;;-;;-;;-;;-;;-;;-;;-;;-;;6;;-;;-;;-;;-;;-;;-;;-;;-;;123721;;-;;220;;-;;-;;-;;-;;-;;-;;-;;3746;;-;;28074;;2600;;197652;;-;;-;;-;;-;;139;;1383;;-;;-;;-;;-;;80305;;819926;;-;;-;;-;;20706;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;582867;;1126;;356847;;-;;-;;-;;-;;-;;757878;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;51472;;1056219;;-;;-;;-;;-;;
"Oktober 2020";"abgehend";-;;290;;19602;;357584;;3639;;1654;;3621;;1078;;82600;;1079061;;571;;-;;6954;;542;;8609;;126522;;9449;;12538;;-;;-;;11859;;395680;;4862;;1415;;12006;;459;;-;;-;;-;;69476;;1927;;1741;;6618;;1100;;9019;;3682;;1369;;45312;;3190;;5087;;2100;;70892;;-;;-;;-;;10034;;-;;95460;;206;;209;;-;;2179;;4873;;1623;;1121;;6028;;5460;;3804;;-;;-;;-;;-;;1649;;6208;;16;;149;;1052;;1370;;-;;119212;;5187;;13408;;24142;;52342;;10765;;5237;;9958;;821942;;605;;4532;;11759;;10972;;-;;32;;42;;4245;;-;;1545;;-;;51677;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;24;;923;;-;;-;;-;;-;;-;;-;;-;;-;;718;;711;;-;;-;;-;;-;;-;;-;;428;;95688;;-;;122;;-;;-;;-;;-;;-;;-;;-;;2283;;-;;20404;;1701;;81529;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;35254;;327456;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;162;;-;;-;;-;;-;;-;;244289;;581;;108457;;-;;-;;-;;-;;-;;351882;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;20065;;355588;;-;;-;;-;;-;;
"1. Quartal 2019";"abgehend";1057;;10800;;50918;;1072270;;9797;;62086;;17217;;3479;;126451;;3642442;;-;;1;;22550;;37039;;86892;;446521;;29437;;42465;;3853;;25903;;38530;;1012065;;40634;;17375;;31964;;11473;;2939;;7033;;2674;;83460;;5802;;6929;;48954;;13910;;79562;;23526;;29582;;173263;;35250;;151246;;23271;;1358;;-;;-;;6385;;1273;;60839;;304219;;10738;;8525;;10208;;26938;;15282;;47340;;11098;;76829;;27109;;32245;;-;;-;;-;;-;;10422;;45076;;69407;;920;;7360;;4628;;7216;;272779;;112434;;159998;;39400;;258066;;32262;;31816;;21455;;2625436;;27583;;41715;;81327;;169941;;17825;;6697;;905;;17304;;-;;-;;2;;177250;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;52679;;-;;-;;-;;-;;-;;-;;5;;525;;-;;-;;-;;-;;-;;59842;;-;;-;;11248;;10464;;-;;-;;-;;-;;-;;-;;35872;;1427257;;-;;-;;-;;-;;150;;257481;;-;;-;;-;;1477;;7800;;9307;;13491;;127378;;-;;361052;;-;;-;;13112;;30771;;-;;-;;-;;-;;84909;;1222449;;-;;-;;30;;232407;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;9615;;-;;-;;-;;1489;;-;;-;;-;;-;;193;;1088789;;10454;;2041798;;-;;-;;-;;-;;2469;;2288170;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;25785;;395397;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;-;;160937;;2603785;;-;;-;;-;;-;;
